pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_region,dropoff_region,trip_dist_km
2011-11-04 06:00:00,1,9922,2505,4.4712203,51.9427915,4.4653004,51.906523299999996,0,0,4.749452
2011-11-04 06:00:05,1,7587,2563,4.5250873,51.9542337,4.4638904,51.9082783,0,0,8.236919000000002
2011-11-04 06:00:11,1,9278,7059,4.4939722,51.928867499999996,4.464968700000001,51.9069713,0,0,4.174268999999999
2011-11-04 06:00:12,1,3165,7350,4.4534136,51.9186843,4.4938164,51.9186784,0,0,4.118387
2011-11-04 06:00:12,1,7188,9994,4.447236599999999,51.9040378,4.4909183,51.92047279999999,0,0,4.087744
2011-11-04 06:00:16,1,8987,2497,4.4704087,51.931528899999996,4.4668698,51.906180600000006,0,0,6.679285000000001
2011-11-04 06:00:24,1,3167,2497,4.4620163,51.9187836,4.4668698,51.906180600000006,0,0,5.035455
2011-11-04 06:00:32,1,9748,8594,4.570901200000001,51.9667656,4.4801157,51.907697600000006,0,0,11.768516000000004
2011-11-04 06:00:45,1,7957,3285,4.4412821,51.9057205,4.4968703,51.920255299999994,0,0,4.8432900000000005
2011-11-04 06:00:45,1,3286,2618,4.5125392,51.9202632,4.459321900000001,51.910014700000005,0,0,4.191326
2011-11-04 06:00:45,1,3869,8217,4.4969851,51.927037,4.4705876,51.90928579999999,0,0,4.0726640000000005
2011-11-04 06:00:46,1,7765,2497,4.4860442,51.9235725,4.4668698,51.906180600000006,0,0,6.500779000000001
2011-11-04 06:00:47,1,5050,2494,4.558513,51.942620700000006,4.4753939,51.9064968,0,0,9.930219000000008
2011-11-04 06:00:47,1,2999,2497,4.486971400000001,51.916029200000004,4.4668698,51.906180600000006,0,0,6.238536000000001
2011-11-04 06:00:55,1,3085,3486,4.421134400000001,51.91725220000001,4.498007,51.9222269,0,0,5.925055000000001
2011-11-04 06:01:00,1,3981,2436,4.469771499999999,51.9282941,4.4746096,51.904841600000005,0,0,4.028728
2011-11-04 06:01:01,1,7364,3285,4.443979799999999,51.9190765,4.4968703,51.920255299999994,0,0,4.475549
2011-11-04 06:01:05,1,7332,3161,4.443999,51.9132777,4.4939634,51.918598200000005,0,0,4.167249
2011-11-04 06:01:06,1,3142,2497,4.4824507,51.918237,4.4668698,51.906180600000006,0,0,5.665602999999999
2011-11-04 06:01:18,1,7334,3152,4.5178489,51.916985600000004,4.4662739,51.9184845,0,0,4.309388000000001
2011-11-04 06:01:25,1,3455,2497,4.467146700000001,51.9218821,4.4668698,51.906180600000006,0,0,5.513239
2011-11-04 06:01:26,1,5927,2888,4.5098726,51.9586391,4.4672524000000005,51.9145157,0,0,7.149561999999997
2011-11-04 06:01:30,1,10066,3301,4.5327519,51.966404299999994,4.4844859,51.9203405,0,0,8.466939000000002
2011-11-04 06:01:30,1,4311,2524,4.504793,51.931738700000004,4.4767824,51.9069184,0,0,4.230475
2011-11-04 06:01:32,1,2887,3543,4.443208,51.914579100000005,4.4969817,51.9228729,0,0,4.472086000000001
