pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_region,dropoff_region,trip_dist_km
2011-11-04 06:00:00,1,7481,3335,4.466277099999999,51.8951117,4.4899762,51.9208528,1,0,5.620446000000001
2011-11-04 06:00:00,1,2402,3187,4.5583072,51.9029634,4.4888307,51.9189972,1,0,7.737081999999999
2011-11-04 06:00:00,1,7924,10236,4.496939,51.9134143,4.463853599999999,51.9138234,1,0,3.1911929999999997
2011-11-04 06:00:00,1,1032,3485,4.4735938,51.8858181,4.4900444,51.922180499999996,1,0,5.624802000000001
2011-11-04 06:00:00,1,7672,3445,4.4950971,51.909607,4.4740897,51.9217483,1,0,3.1458170000000014
2011-11-04 06:00:00,1,2473,9994,4.4943179,51.9060762,4.4909183,51.92047279999999,1,0,2.513494
2011-11-04 06:00:01,1,787,7299,4.5479541,51.8818139,4.4789329,51.9240252,1,0,8.354524999999997
2011-11-04 06:00:02,1,8031,3564,4.580130400000001,51.9735877,4.4934847,51.92305820000001,0,0,10.938442000000004
2011-11-04 06:00:03,1,352,3498,4.481382099999999,51.8747502,4.490614599999999,51.9223102,1,0,7.075691000000002
2011-11-04 06:00:03,1,2147,3503,4.5034581,51.8972099,4.4653792,51.9223943,1,0,4.640384999999999
2011-11-04 06:00:03,1,9998,2958,4.5292342,51.8715389,4.480605799999999,51.915614,1,0,6.814411000000002
2011-11-04 06:00:03,1,1307,7232,4.4763525,51.8888777,4.4631460999999994,51.91817879999999,1,0,3.763004
2011-11-04 06:00:04,1,172,9222,4.473642,51.8719694,4.4838557,51.922309000000006,1,0,7.591068
2011-11-04 06:00:04,1,405,9663,4.4637936,51.8756706,4.4817105999999995,51.9209311,1,0,6.69973
2011-11-04 06:00:04,1,164,3400,4.4741957999999995,51.8719295,4.4901748,51.9213341,1,0,7.506475000000002
2011-11-04 06:00:04,1,9337,3091,4.504388099999999,51.903590200000004,4.4850994,51.9173562,1,0,2.744265999999999
2011-11-04 06:00:05,1,9264,3532,4.5110495,51.8974582,4.4971868,51.9226065,1,0,4.327278000000001
2011-11-04 06:00:05,1,1278,3030,4.5460417,51.888393799999996,4.462973799999999,51.916594399999994,1,0,8.176561
2011-11-04 06:00:06,1,1184,3195,4.468824099999999,51.88746939999999,4.4935433,51.9191503,1,0,6.039707000000001
2011-11-04 06:00:07,1,6502,3300,4.5344569,51.9652572,4.46924,51.920425,0,0,9.0741
2011-11-04 06:00:08,1,741,8259,4.5450375,51.880871500000005,4.4822396,51.9124073,1,0,6.093616999999999
2011-11-04 06:00:08,1,1849,3256,4.5441325,51.8935148,4.4663758,51.920023,1,0,7.215426999999999
2011-11-04 06:00:09,1,10248,3336,4.4726577,51.91698579999999,4.4984036,51.9207934,0,0,2.0833269999999997
2011-11-04 06:00:10,1,1311,2959,4.4820641,51.8888814,4.480674700000001,51.915614,1,0,4.453615000000001
2011-11-04 06:00:11,1,2710,2707,4.5032666,51.9115267,4.4810432,51.91164620000001,1,0,2.7442260000000003
2011-11-04 06:00:12,1,9754,9224,4.5305126,51.8970726,4.4853797,51.923179499999996,1,0,5.715567
2011-11-04 06:00:13,1,272,3208,4.4848675,51.8737901,4.4964287,51.9193081,1,0,6.964608
2011-11-04 06:00:13,1,202,3135,4.4714394,51.8725851,4.4682587,51.91812720000001,1,0,6.176361
2011-11-04 06:00:13,1,676,3090,4.5202236,51.8794431,4.4781386,51.9173222,1,0,6.261588000000002
