pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_region,dropoff_region,trip_dist_km
2011-11-04 06:00:01,1,3126,3185,4.512706099999999,51.917963799999995,4.474039599999999,51.9190631,0,0,3.078473
2011-11-04 06:00:01,1,416,3130,4.4861181,51.8758114,4.4811721,51.9180053,1,0,6.284954000000002
2011-11-04 06:00:05,1,10217,3562,4.4600203,51.9144171,4.486631299999999,51.923119899999996,0,0,2.708021999999999
2011-11-04 06:00:08,1,520,2836,4.5366588,51.8772141,4.4778409,51.913846899999996,1,0,6.853986999999999
2011-11-04 06:00:09,1,10234,3594,4.4554478,51.9123235,4.4838042,51.9234367,0,0,2.927819999999999
2011-11-04 06:00:09,1,2976,7248,4.5010915,51.9156274,4.4634130999999995,51.922598799999996,1,0,3.8048759999999997
2011-11-04 06:00:10,1,2968,3243,4.4504392,51.915671200000006,4.485456,51.919947799999996,0,0,3.117357000000001
2011-11-04 06:00:28,1,4012,3588,4.4666555,51.928681299999994,4.4934736,51.9233344,0,0,2.5277559999999997
2011-11-04 06:00:29,1,5100,7046,4.496209400000001,51.9432419,4.4700117,51.9146594,0,0,4.808368000000001
2011-11-04 06:00:30,1,6919,8328,4.508421599999999,51.898653100000004,4.4774373,51.9081903,1,0,3.6499820000000005
2011-11-04 06:00:38,1,8180,3444,4.4458244,51.9050489,4.4661956,51.921820000000004,0,0,2.902354999999999
2011-11-04 06:00:40,1,6335,3467,4.5029095,51.963437,4.4822804000000005,51.922050899999995,0,0,5.880800999999997
2011-11-04 06:00:40,1,8931,7694,4.5583623,51.9510308,4.4737012,51.9163924,0,0,8.265641000000002
2011-11-04 06:00:42,1,9801,9715,4.5093976,51.8935417,4.4664557,51.9125852,1,0,4.565632
2011-11-04 06:00:42,1,4715,3277,4.4377938,51.9370961,4.483846700000001,51.9201863,0,0,5.405715000000002
2011-11-04 06:00:42,1,3577,3144,4.5594709,51.9231759,4.492760400000001,51.918202,0,0,5.389911999999999
2011-11-04 06:00:42,1,2533,3709,4.4414109,51.90729879999999,4.481743700000001,51.9247144,0,0,4.149727999999999
2011-11-04 06:00:47,1,9461,3444,4.4731678,51.88837410000001,4.4661956,51.921820000000004,1,0,4.258381999999999
2011-11-04 06:00:48,1,3797,8254,4.5038085,51.926075,4.4772732,51.911564299999995,0,0,2.8274429999999997
2011-11-04 06:00:48,1,3026,9661,4.431244,51.9165811,4.4876983,51.9147107,0,0,4.88653
2011-11-04 06:00:55,1,8800,2949,4.460353700000001,51.941788700000004,4.4890023,51.9151756,0,0,4.998433000000002
2011-11-04 06:00:57,1,4754,3589,4.4817,51.9376,4.4950849999999996,51.9233187,0,0,2.7432399999999992
2011-11-04 06:01:00,1,5669,7246,4.5091869,51.9550175,4.4629684,51.9225576,0,0,5.824131999999998
2011-11-04 06:01:03,1,3137,3171,4.469428099999999,51.9181537,4.4921488,51.91874910000001,0,0,2.305428
2011-11-04 06:01:05,1,4567,8439,4.4644772,51.934883299999996,4.4903332,51.9165644,0,0,3.9422660000000005
2011-11-04 06:01:06,1,3177,3477,4.4472059,51.9189845,4.4942822,51.922090000000004,0,0,3.6151989999999996
2011-11-04 06:01:07,1,9187,9710,4.5730672,51.8974256,4.488138200000001,51.9218017,1,0,8.833872
