pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_region,dropoff_region,trip_dist_km
2011-11-04 06:00:01,1,6419,8958,4.534241099999999,51.9642809,4.5528608,51.9514759,0,0,4.222790999999999
2011-11-04 06:00:10,1,3623,9305,4.549774299999999,51.923713899999996,4.4895301,51.9203565,0,0,4.968984999999999
2011-11-04 06:00:14,1,8841,8958,4.532137400000001,51.962185999999996,4.5528608,51.9514759,0,0,4.141321
2011-11-04 06:00:14,1,6940,8958,4.5786373,51.9761102,4.5528608,51.9514759,0,0,7.294500000000001
2011-11-04 06:00:23,1,8145,8395,4.507592,51.95220020000001,4.4810792,51.9423961,0,0,4.555783000000002
2011-11-04 06:00:24,1,4698,10087,4.4556239,51.9364897,4.4683117,51.925945399999996,0,0,4.060249
2011-11-04 06:00:29,1,3759,9305,4.5358427,51.9255501,4.4895301,51.9203565,0,0,4.020348000000001
2011-11-04 06:00:31,1,2814,9305,4.5311736,51.9136021,4.4895301,51.9203565,0,0,4.272648000000001
2011-11-04 06:00:36,1,6678,8958,4.5768727,51.9689161,4.5528608,51.9514759,0,0,4.572862000000001
2011-11-04 06:00:39,1,6445,8958,4.5351097000000005,51.964605,4.5528608,51.9514759,0,0,4.296031
2011-11-04 06:00:40,1,6640,8958,4.5727115,51.96804829999999,4.5528608,51.9514759,0,0,4.694303999999999
2011-11-04 06:00:41,1,6428,8958,4.533507599999999,51.9643967,4.5528608,51.9514759,0,0,4.292052
2011-11-04 06:00:41,1,8872,8958,4.580116599999999,51.9757528,4.5528608,51.9514759,0,0,7.335241000000001
2011-11-04 06:00:44,1,6737,8958,4.5764379,51.970966600000004,4.5528608,51.9514759,0,0,4.849749
2011-11-04 06:00:46,1,6675,8958,4.570957099999999,51.9689249,4.5528608,51.9514759,0,0,4.4346960000000015
2011-11-04 06:00:46,1,8533,8958,4.596987599999999,51.988700099999996,4.5528608,51.9514759,0,0,7.623722000000001
2011-11-04 06:00:48,1,8833,8958,4.5449095999999995,51.96325770000001,4.5528608,51.9514759,0,0,4.195628000000001
2011-11-04 06:00:53,1,7803,8395,4.4592922999999995,51.9668085,4.4810792,51.9423961,0,0,4.505664
2011-11-04 06:00:55,1,7029,7388,4.5753339,51.89921029999999,4.5203755,51.894067,1,1,4.931667999999998
2011-11-04 06:01:03,1,8552,10087,4.4279738,51.9462455,4.4683117,51.925945399999996,0,0,5.034265999999999
2011-11-04 06:01:11,1,6938,9305,4.5359879,51.9255352,4.4895301,51.9203565,0,0,4.030442000000002
2011-11-04 06:01:19,1,9905,8958,4.557974400000001,51.925567,4.5528608,51.9514759,0,0,4.302786
2011-11-04 06:01:19,1,3978,8958,4.539577700000001,51.9282468,4.5528608,51.9514759,0,0,4.1367080000000005
2011-11-04 06:01:25,1,6992,8395,4.482196,51.9725617,4.4810792,51.9423961,0,0,4.10513
2011-11-04 06:01:28,1,3671,9305,4.5450555999999995,51.9243583,4.4895301,51.9203565,0,0,4.624636999999999
2011-11-04 06:01:30,1,8811,8958,4.5458485,51.9701445,4.5528608,51.9514759,0,0,4.156503
2011-11-04 06:01:32,1,8145,8395,4.507592,51.95220020000001,4.4810792,51.9423961,0,0,4.555783000000002
2011-11-04 06:01:34,1,6729,8958,4.5752222,51.9704301,4.5528608,51.9514759,0,0,4.747307
2011-11-04 06:01:40,1,1045,8245,4.4727298,51.885853499999996,4.5097325999999995,51.904282200000004,1,1,4.067268000000001
2011-11-04 06:01:44,1,9071,8958,4.5640199,51.9694011,4.5528608,51.9514759,0,0,4.21767
2011-11-04 06:01:47,1,6560,8958,4.5347066,51.96619570000001,4.5528608,51.9514759,0,0,4.358442000000001
2011-11-04 06:01:53,1,5275,9305,4.531721,51.9457575,4.4895301,51.9203565,0,0,6.381505999999997
2011-11-04 06:01:54,1,6863,8958,4.5935741,51.9905842,4.5528608,51.9514759,0,0,8.08468
2011-11-04 06:01:56,1,6939,9305,4.5359636,51.9253984,4.4895301,51.9203565,0,0,4.045744000000001
2011-11-04 06:01:56,1,4958,10087,4.4267877,51.9410097,4.4683117,51.925945399999996,0,0,4.313856
2011-11-04 06:01:59,1,2856,10087,4.427761900000001,51.914088299999996,4.4683117,51.925945399999996,0,0,4.3379340000000015
2011-11-04 06:01:59,1,267,9749,4.4664437,51.8737031,4.5307848,51.8791632,1,1,4.945059999999999
2011-11-04 06:02:02,1,6938,9305,4.5359879,51.9255352,4.4895301,51.9203565,0,0,4.030442000000002
2011-11-04 06:02:07,1,3997,8958,4.540721700000001,51.92836079999999,4.5528608,51.9514759,0,0,4.056141
2011-11-04 06:02:13,1,8483,8958,4.5890153,51.972241,4.5528608,51.9514759,0,0,5.382205000000001
2011-11-04 06:02:15,1,8145,8395,4.507592,51.95220020000001,4.4810792,51.9423961,0,0,4.555783000000002
2011-11-04 06:02:20,1,4029,9305,4.5382276,51.928849299999996,4.4895301,51.9203565,0,0,4.447508999999998
2011-11-04 06:02:20,1,8811,8958,4.5458485,51.9701445,4.5528608,51.9514759,0,0,4.156503
2011-11-04 06:02:21,1,8145,8395,4.507592,51.95220020000001,4.4810792,51.9423961,0,0,4.555783000000002
2011-11-04 06:02:24,1,8145,8395,4.507592,51.95220020000001,4.4810792,51.9423961,0,0,4.555783000000002
2011-11-04 06:02:26,1,9218,9305,4.532090599999999,51.9448492,4.4895301,51.9203565,0,0,6.277377999999999
2011-11-04 06:02:26,1,6394,8958,4.5338362000000005,51.96413270000001,4.5528608,51.9514759,0,0,4.255057
2011-11-04 06:02:27,1,3672,9305,4.5486664,51.924350200000006,4.4895301,51.9203565,0,0,4.925663999999999
2011-11-04 06:02:33,1,8145,8395,4.507592,51.95220020000001,4.4810792,51.9423961,0,0,4.555783000000002
2011-11-04 06:02:35,1,6434,8958,4.535281200000001,51.964468,4.5528608,51.9514759,0,0,4.31527
2011-11-04 06:02:35,1,6576,8395,4.4582432999999995,51.9664075,4.4810792,51.9423961,0,0,4.420927000000002
2011-11-04 06:02:36,1,6558,8395,4.458356,51.966189299999996,4.4810792,51.9423961,0,0,4.448523000000001
2011-11-04 06:02:36,1,253,9749,4.4598983,51.8737452,4.5307848,51.8791632,1,1,5.592784999999999
2011-11-04 06:02:42,1,8070,8958,4.5823779,51.9833948,4.5528608,51.9514759,0,0,7.194213
2011-11-04 06:02:44,1,2432,9305,4.5348660999999995,51.9045815,4.4895301,51.9203565,0,0,5.086721
2011-11-04 06:02:48,1,3381,9305,4.5479624,51.9212471,4.4895301,51.9203565,0,0,4.6701929999999985
