pickup_datetime,passenger_count,pk_id,dp_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_region,dropoff_region,trip_dist_km
2011-11-04 06:00:00,1,7481,2812,4.466277099999999,51.8951117,4.4796071,51.9134475,1,0,4.254976
2011-11-04 06:00:01,1,2574,3136,4.5095879,51.908477600000005,4.468516200000001,51.91812720000001,1,0,4.267863000000001
2011-11-04 06:00:02,1,351,3641,4.4809035,51.8747956,4.4781806,51.9241041,1,0,7.303782999999999
2011-11-04 06:00:04,1,2994,2497,4.4784809999999995,51.9159568,4.4668698,51.906180600000006,0,0,5.327738
2011-11-04 06:00:05,1,4005,2579,4.4929287,51.9285432,4.4683736,51.9086409,0,0,4.217245
2011-11-04 06:00:05,1,1427,2959,4.4691765,51.8900934,4.480674700000001,51.915614,1,0,4.454353
2011-11-04 06:00:05,1,9327,8130,4.4468787,51.9160383,4.4931749000000005,51.92008,0,0,4.342326
2011-11-04 06:00:06,1,69,9241,4.4906551,51.869957799999995,4.4845223,51.9184269,1,0,6.930961000000002
2011-11-04 06:00:08,1,2674,3520,4.4357138,51.9110575,4.496904799999999,51.9224467,0,0,4.733411
2011-11-04 06:00:08,1,2331,3309,4.5068380999999995,51.900773799999996,4.4652867,51.920503499999995,1,0,4.712758999999999
2011-11-04 06:00:09,1,1605,3641,4.5512497000000005,51.8914318,4.4781806,51.9241041,1,0,7.640445999999999
2011-11-04 06:00:09,1,10070,3503,4.4661067,51.8765482,4.4653792,51.9223943,1,0,6.358437
2011-11-04 06:00:10,1,1904,9914,4.5115099999999995,51.8940376,4.486413,51.9176153,1,0,4.024169
2011-11-04 06:00:12,1,813,3221,4.503997200000001,51.88242879999999,4.465523999999999,51.9195396,1,0,6.012335
2011-11-04 06:00:13,1,7953,3708,4.4340182,51.910496,4.4798461,51.9247374,0,0,4.200517
2011-11-04 06:00:13,1,1109,8251,4.4592606,51.886810100000005,4.4754795,51.91096339999999,1,0,4.62859
2011-11-04 06:00:15,1,2622,3205,4.510523,51.9100023,4.468326,51.919437200000004,1,0,4.466570000000001
2011-11-04 06:00:17,1,2463,7246,4.5098859000000004,51.9057782,4.4629684,51.9225576,1,0,5.084601999999998
2011-11-04 06:00:17,1,2772,8597,4.5085125999999995,51.9129004,4.4749214,51.9104947,1,0,4.058938
2011-11-04 06:00:17,1,8930,3243,4.5571088,51.9508412,4.485456,51.919947799999996,0,0,7.473927
2011-11-04 06:00:18,1,2495,9342,4.5041668,51.9066238,4.4700486,51.923010600000005,1,0,4.146763000000001
2011-11-04 06:00:18,1,3220,2497,4.4574011,51.9194655,4.4668698,51.906180600000006,0,0,5.660049
2011-11-04 06:00:19,1,1665,7038,4.4811285000000005,51.891957500000004,4.4730072,51.91999570000001,1,0,4.751828
2011-11-04 06:00:20,1,9441,3155,4.4787347,51.8882659,4.4640219000000005,51.9185,1,0,4.165757
2011-11-04 06:00:20,1,1342,9999,4.4741214000000005,51.8892489,4.4811093,51.9179909,1,0,4.239166999999999
2011-11-04 06:00:21,1,1933,7349,4.4855967,51.8944287,4.4948512,51.9184955,1,0,4.415351
2011-11-04 06:00:22,1,1569,7692,4.4778793,51.8910982,4.4984942000000006,51.92082620000001,1,0,5.105466000000001
2011-11-04 06:00:22,1,2318,7348,4.4773751,51.9005095,4.4926721,51.918290899999995,1,0,4.325417999999999
2011-11-04 06:00:23,1,3776,3310,4.5197970000000005,51.92572379999999,4.4662,51.9205,0,0,4.7127180000000015
2011-11-04 06:00:23,1,1256,3137,4.4771944,51.888254499999995,4.469428099999999,51.9181537,1,0,4.119053
2011-11-04 06:00:23,1,9921,3144,4.5034849,51.8904452,4.492760400000001,51.918202,1,0,4.497842
2011-11-04 06:00:24,1,2099,9999,4.561532700000001,51.8966631,4.4811093,51.9179909,1,0,7.673852
2011-11-04 06:00:24,1,10224,2497,4.459449,51.914933000000005,4.4668698,51.906180600000006,0,0,4.807942
2011-11-04 06:00:25,1,1901,9,4.4902,51.8941,4.4634767,51.9195326,1,0,4.452789000000001
2011-11-04 06:00:27,1,253,3615,4.4598983,51.8737452,4.4832799,51.9237717,1,0,7.574325999999998
2011-11-04 06:00:27,1,1994,3498,4.4926763,51.89522,4.490614599999999,51.9223102,1,0,4.282031000000001
2011-11-04 06:00:27,1,2183,7299,4.495483599999999,51.8978665,4.4789329,51.9240252,1,0,4.192888999999999
2011-11-04 06:00:29,1,3300,2497,4.46924,51.920425,4.4668698,51.906180600000006,0,0,5.38038
2011-11-04 06:00:34,1,7910,9222,4.5394955999999995,51.878056,4.4838557,51.922309000000006,1,0,7.893327999999999
2011-11-04 06:00:35,1,2904,2959,4.424734,51.914741,4.480674700000001,51.915614,0,0,4.711161
2011-11-04 06:00:36,1,1951,3570,4.4843224,51.8946654,4.4891525,51.9231186,1,0,4.760359000000001
2011-11-04 06:00:37,1,7681,3663,4.5069824,51.907251200000005,4.478341400000001,51.9242352,1,0,4.049836999999999
2011-11-04 06:00:37,1,6801,6988,4.4485447,51.9197391,4.484806900000001,51.912321,0,0,4.522426999999999
2011-11-04 06:00:38,1,9534,2576,4.5334886,51.9549355,4.465847,51.908512,0,0,9.482008000000004
2011-11-04 06:00:39,1,1770,9594,4.4936803,51.89284779999999,4.4750155,51.924003799999994,1,0,4.932671999999998
2011-11-04 06:00:40,1,588,3363,4.5614145,51.8782339,4.4816085999999995,51.921110399999996,1,0,9.340909999999997
2011-11-04 06:00:40,1,2249,3664,4.5089953000000005,51.899132,4.4800959,51.9243459,1,0,4.797483999999998
2011-11-04 06:00:44,1,503,7223,4.494528900000001,51.8769432,4.4637500999999995,51.914880600000004,1,0,5.8898090000000005
2011-11-04 06:00:46,1,4028,8597,4.5034124,51.9287044,4.4749214,51.9104947,0,0,4.656915000000001
2011-11-04 06:00:47,1,6280,7228,4.5653629,51.9628534,4.463579,51.911614,0,0,11.072371999999994
2011-11-04 06:00:48,1,7684,3051,4.508935299999999,51.905320399999994,4.4668961,51.9168235,1,0,4.073925
2011-11-04 06:00:49,1,8000,3399,4.4759402999999995,51.892421899999995,4.4884712,51.921436,1,0,4.965081000000001
2011-11-04 06:00:52,1,2041,3193,4.5694455000000005,51.8956595,4.4822475,51.9190875,1,0,8.700161
2011-11-04 06:00:52,1,217,3467,4.4887995,51.8726985,4.4822804000000005,51.922050899999995,1,0,7.5882380000000005
2011-11-04 06:00:52,1,8693,3626,4.5292569,51.894341,4.4857035000000005,51.9237841,1,0,5.47462
2011-11-04 06:00:53,1,1412,8426,4.4723711999999995,51.890001500000004,4.469508599999999,51.9094021,1,0,4.123799
2011-11-04 06:00:53,1,1386,7693,4.4875047,51.889645200000004,4.4971002,51.9222672,1,0,5.167110000000001
2011-11-04 06:00:54,1,8246,3083,4.498939900000001,51.912333399999994,4.4642893,51.917317600000004,1,0,4.020248
2011-11-04 06:00:55,1,3935,3374,4.5550332000000004,51.9277191,4.4931271,51.9211614,0,0,5.344396999999999
2011-11-04 06:00:55,1,5699,7227,4.465952099999999,51.955543,4.4638119000000005,51.9116953,0,0,5.889792999999998
2011-11-04 06:00:55,1,3455,2497,4.467146700000001,51.9218821,4.4668698,51.906180600000006,0,0,5.513239
2011-11-04 06:00:56,1,2468,3588,4.4479142,51.9059533,4.4934736,51.9233344,0,0,4.329359
2011-11-04 06:00:57,1,5189,3010,4.4694804,51.9446443,4.4661344000000005,51.9162114,0,0,4.164856
2011-11-04 06:00:58,1,1431,3122,4.5013356,51.890148700000005,4.4684947,51.9178029,1,0,5.274824999999999
2011-11-04 06:01:00,1,5135,3503,4.4960058,51.943786700000004,4.4653792,51.9223943,0,0,4.026190999999999
2011-11-04 06:01:01,1,8197,3137,4.519353,51.891374799999994,4.469428099999999,51.9181537,1,0,5.457513999999999
